scenario_name,scenario_id,C,A,G,AS,highlighted
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,975.5658897910401,640297.2379386959,50.79150842995476,0.4126009604455504,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,977.22057547394,538393.4917997527,55.61448243660284,0.4533447720841053,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,981.101645019722,455025.5794356131,60.076392050631725,0.364810784230582,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,984.1104171047798,507968.63339397765,56.327107625385075,0.44319883301140095,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,985.3557205442696,1614493.4686213408,29.978007393876638,0.5325556894800911,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,986.305421554058,603248.9013633828,52.0144324147795,0.4560385238773583,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,987.4935774693207,615432.9294564126,51.28388070497804,0.4706495580733873,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,998.0993774575688,516806.28154260304,55.34560205896317,0.462828944339839,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,998.8324072125331,515277.65284377825,55.63041733518998,0.4566814927065758,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1027.2314534167936,1622227.1921171248,28.302726158172334,0.559057476053065,quality_prioritized
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,767.9714554806687,1002683.1913955535,52.08828820184261,0.39797167770630515,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,772.2247981654541,1046627.8411252478,50.644731215979,0.4154891959249491,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,778.0934533734489,919644.7642293482,53.72312142016271,0.3690754821198247,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,780.6479605365319,908197.078230902,56.010373850189374,0.34326863399387536,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,782.5625586182291,990209.0736150051,49.50427449783316,0.42604612408675413,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,785.0971801208989,974259.5779048553,48.99143167818984,0.39988503642065765,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,786.3694287047479,982206.1029759885,48.332640740835274,0.40549854758448645,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,799.376139079037,936925.976245151,49.71633963264223,0.3922514767823917,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,802.4693672236244,1014340.6646658386,44.42364426012951,0.45942668358796046,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,807.8212715045662,1077967.957769707,41.41652834465606,0.4655881954268446,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,810.1135795983442,1154722.6650190977,40.15017116452767,0.49703604191965484,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,810.5343736328136,1146873.4134384566,39.598486365754525,0.49975935202835403,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,822.0425741674625,1130207.5091419108,38.14843816404836,0.49469366839029094,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,828.666893821877,1195706.5021471991,35.302731822054,0.5139363565239468,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,829.7173427267769,1111530.1053571864,35.6813101653421,0.5162587252052949,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,852.9102524225502,898657.1005739518,41.555111213306404,0.4815347618347509,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,920.1791370027935,1483212.5322173112,31.526681822618976,0.5151340763974968,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,921.5029582827011,1407557.4267033911,32.22157040029887,0.5070725918450624,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,951.6632613076063,489996.9072803782,61.101335009310816,0.38899208398639007,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,952.1268845922518,466431.90870090324,59.91582382243987,0.38279749269573216,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,957.4532275443241,452320.80931833404,62.52066325802696,0.3487810167110015,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,958.5162490596581,464733.22665826813,60.45072317926355,0.37253607252793636,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,962.0444741966446,447874.6990598968,62.99268604330199,0.3393405610055008,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,963.7203520435182,447602.49405397946,62.96376652343556,0.33991895140282935,
