algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
moead,245,0.028475594528825848,0.0390721152119877,0.7754649235104711,0.1777702515528897,480
moead,250,0.032961463292516854,0.04218082519786013,0.7867327844893286,0.16519928125606204,160
moead,255,0.03323277836925988,0.04230710075989593,0.7848567732464728,0.164852222053734,160
moead,260,0.033543307506553335,0.042718688462305913,0.7831791100271398,0.16451713117047076,160
moead,265,0.033661470848860335,0.04283007252927701,0.7823358443861406,0.16459814180536575,160
moead,270,0.03389311867884613,0.043177086247618554,0.7811760105199839,0.1648124746554468,160
moead,275,0.03448225211860229,0.04394129910573037,0.7794131427080526,0.1657030481073763,160
moead,280,0.034502485107256245,0.04398073095066973,0.7789231287438018,0.16538747012575167,160
moead,285,0.034699604978880604,0.044194233360304064,0.7778424668381456,0.1653719546186874,160
moead,290,0.03471566591078303,0.04415226880266367,0.7774191821377213,0.1652252922232206,160
moead,295,0.03518167861986486,0.044774966634271905,0.7753783641824443,0.16504478997156427,160
msd_ag_nsga2,0,0.38693749420675305,0.07531141406867706,0.18652506858560708,0.04982060313178059,640
msd_ag_nsga2,1,0.4162955663227068,0.07096979023344506,0.1643190723125673,0.03791059724523651,640
msd_ag_nsga2,5,0.43856623922900734,0.06917070044823961,0.14972509475814222,0.03514159115575442,640
msd_ag_nsga2,10,0.47140456131232505,0.06414779897579244,0.12742557648729708,0.02768186571481911,640
msd_ag_nsga2,15,0.48509471082375005,0.06277651674651412,0.11895010251378253,0.025749910429925568,640
msd_ag_nsga2,20,0.4928644818900557,0.06213316645877877,0.11418909127484751,0.025022953296373527,640
msd_ag_nsga2,25,0.5024538201750428,0.06190642211129215,0.10843036911747057,0.02388914201515267,640
msd_ag_nsga2,30,0.509241092868676,0.06253286179136759,0.10444139901251867,0.02368749278431626,640
msd_ag_nsga2,35,0.5170097646067587,0.062435752116621196,0.09963411892198656,0.022897742118902595,640
msd_ag_nsga2,40,0.5239484807485825,0.06218313961655622,0.095557064512827,0.022326955757438927,640
msd_ag_nsga2,45,0.5292275698130992,0.06232165243238326,0.09234429765495615,0.02194396016487633,640
msd_ag_nsga2,50,0.5352040034522648,0.06210215282639292,0.08878306589295523,0.021401320681524023,640
msd_ag_nsga2,55,0.540761185743516,0.06238391242961711,0.08547474950423951,0.021010216892812423,640
msd_ag_nsga2,60,0.5452742266951158,0.06317660718317941,0.08293969426778278,0.02086212704360526,640
msd_ag_nsga2,65,0.5502440890777215,0.06333586181139791,0.08007716047614759,0.020575144960371942,640
msd_ag_nsga2,70,0.5539737307671025,0.06374974088300364,0.0779437473264997,0.020408328239472622,640
msd_ag_nsga2,75,0.5580103320157235,0.06409602872823668,0.07560170316828163,0.020083612974900168,640
msd_ag_nsga2,80,0.5616518752690234,0.06427418026749344,0.0736056170600782,0.01984130609471427,640
msd_ag_nsga2,85,0.5647622750449093,0.06459793173964565,0.07193613267927539,0.019710388354551654,640
msd_ag_nsga2,90,0.5682417547453184,0.06473908445297592,0.0701324787752853,0.01944744663362986,640
msd_ag_nsga2,95,0.5712813567137406,0.06522760553377056,0.06847145374572354,0.01930627802350834,640
msd_ag_nsga2,100,0.573781229456743,0.06533742019142226,0.06710195596823394,0.019150725213217906,640
msd_ag_nsga2,105,0.5764784864400696,0.06539754352339593,0.06568511569198246,0.018941394760444933,640
msd_ag_nsga2,110,0.5787675624301866,0.06567520156754615,0.06458121724952612,0.01893972838216091,640
msd_ag_nsga2,115,0.5812409825845464,0.06571928617844262,0.06336344398357976,0.018812040914584598,640
msd_ag_nsga2,120,0.5837027051012289,0.06569579506579774,0.062163347413717894,0.01863881485090212,640
msd_ag_nsga2,125,0.5855880996393941,0.06588165889364568,0.06123972053784423,0.018601311365340364,640
msd_ag_nsga2,130,0.5878076071509805,0.0660729446150727,0.06003382475885728,0.018339580848335268,640
msd_ag_nsga2,135,0.5897676973545216,0.06628717269533775,0.05914250474012304,0.018250691433207684,640
msd_ag_nsga2,140,0.5915642020866815,0.06631303911623804,0.05825094766372163,0.01804360847020818,640
