scenario_name,scenario_id,solution_type,node_id,uav_id,completion_time,T_i,a_i,b_i,is_key
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,32,4,194.41828469,320.2382782587777,230.2382782587777,410.2382782587777,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,33,4,168.11413144,264.8733587532803,174.87335875328029,354.8733587532803,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,34,4,185.97420638,187.4837589878344,97.48375898783439,277.4837589878344,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,35,4,214.61967633,263.7191924875729,173.7191924875729,353.7191924875729,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,36,4,126.65330385,180.61395073529377,90.61395073529377,270.61395073529377,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,37,4,396.83869127,365.9440389832962,275.9440389832962,455.9440389832962,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,38,4,202.10816955,213.3668241731966,123.36682417319659,303.3668241731966,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,39,4,26.49045967,163.8012188493413,73.8012188493413,253.8012188493413,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,40,4,405.35519293,365.075095422793,275.075095422793,455.075095422793,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,41,4,207.57456188,328.46928533363007,238.46928533363007,418.46928533363007,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,42,4,384.13753986,312.8567603619614,222.8567603619614,402.8567603619614,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,43,4,151.5936965,275.6660761497144,185.6660761497144,365.6660761497144,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,44,4,225.57545591,245.01419232632136,155.01419232632136,335.01419232632134,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,45,3,195.44975284,189.9566175645607,99.9566175645607,279.9566175645607,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,46,2,183.38411009,204.44711581646425,114.44711581646425,294.44711581646425,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,47,1,233.11655806,293.7239432793384,203.7239432793384,383.7239432793384,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,48,2,176.83586831,164.44629744874752,74.44629744874752,254.44629744874752,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,49,1,47.83803392,47.838033918184784,0.0,137.83803391818478,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,50,3,123.27907315,241.7651820528414,151.7651820528414,331.7651820528414,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,1,4,189.96024579,180.32708416812957,90.32708416812957,270.32708416812955,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,2,4,182.4325553,239.59033196432992,149.59033196432992,329.59033196432995,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,3,3,92.58206033,89.42622227646629,0.0,179.4262222764663,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,4,3,69.9215376,69.92153759554256,0.0,159.92153759554256,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,5,4,152.67526565,111.43506560362889,21.435065603628885,201.43506560362889,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,6,4,157.7921988,86.4011639341164,0.0,176.4011639341164,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,7,4,143.00793223,92.48434271028137,2.4843427102813678,182.48434271028137,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,8,4,209.81846671,224.05121307110284,134.05121307110284,314.05121307110284,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,9,4,197.21031325,227.0590757767306,137.0590757767306,317.0590757767306,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,10,4,226.6145768,178.98280416090896,88.98280416090896,268.9828041609089,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,11,4,175.35847099,228.1371680919687,138.1371680919687,318.1371680919687,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,12,3,136.65877222,136.65877221983126,46.65877221983126,226.65877221983126,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,13,4,170.27825507,246.26614081369698,156.26614081369698,336.266140813697,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,14,3,148.24098945,127.21983775883444,37.219837758834444,217.21983775883444,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,15,4,117.98776881,211.70893455224828,121.70893455224828,301.70893455224825,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,16,4,126.35091037,192.8754492780994,102.87544927809941,282.8754492780994,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,17,1,117.01772744,134.70131562112172,44.70131562112172,224.70131562112172,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,18,1,134.98260582,104.58704333251923,14.58704333251923,194.58704333251922,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,19,1,124.43765406,109.11375639213124,19.113756392131236,199.11375639213122,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,20,1,51.44314925,254.7728087966705,164.7728087966705,344.77280879667046,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,21,1,89.01466331,131.7841616444941,41.784161644494105,221.7841616444941,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,22,1,204.29345179,192.94140309109324,102.94140309109324,282.9414030910932,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,23,1,68.63004885,274.94889980675856,184.94889980675856,364.94889980675856,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,24,1,104.85318658,135.49791417957408,45.49791417957408,225.49791417957408,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,25,1,95.71830041,151.56871463809236,61.56871463809236,241.56871463809236,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,26,1,58.77534678,296.1831647067212,206.1831647067212,386.1831647067212,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,27,1,76.84002869,140.0767603139405,50.0767603139405,230.0767603139405,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,28,1,170.9068908,169.99071751887632,79.99071751887632,259.9907175188763,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,29,1,216.30981084,226.41887466334694,136.41887466334694,316.41887466334697,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,30,1,40.4110375,82.32632332377295,0.0,172.32632332377295,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,31,1,189.77364001,216.1452695342977,126.14526953429771,306.1452695342977,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,32,2,80.62269769,320.2382782587777,230.2382782587777,410.2382782587777,False
