algorithm,group_name,scenario_type,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
moead,main_30_3,remote_hotspot,175,0.05130017584781018,0.03817434230507392,0.6472510765732629,0.14391092006346257,80
moead,main_30_3,remote_hotspot,180,0.05183009932152296,0.038478947226156746,0.6459925586655689,0.1438238737846355,80
moead,main_30_3,remote_hotspot,185,0.05252885708374344,0.03760407541980299,0.6435992696609867,0.1420717466781158,80
moead,main_30_3,remote_hotspot,190,0.05337618373610091,0.03781152496040784,0.6408684883977261,0.14148812423389867,80
moead,main_30_3,remote_hotspot,195,0.05336857180091015,0.03698074111711753,0.6405016288509653,0.14039994467261888,80
moead,main_50_5,multi_hotspot_boundary,0,0.0,0.0,0.9712329499552045,0.031134200983660404,80
moead,main_50_5,multi_hotspot_boundary,1,0.0,0.0,0.9964435624328155,0.04514329528066544,80
moead,main_50_5,multi_hotspot_boundary,5,0.0,0.0,0.9926359840253507,0.06993876499877369,80
moead,main_50_5,multi_hotspot_boundary,10,0.0,0.0,0.9677523401669639,0.08173771344636964,80
moead,main_50_5,multi_hotspot_boundary,15,1.5162649475149644e-05,0.00013476857641673821,0.9468466937422686,0.08568148318422218,80
moead,main_50_5,multi_hotspot_boundary,20,3.019734215404134e-05,0.0002683998479513189,0.932174328005247,0.08599423049060147,80
moead,main_50_5,multi_hotspot_boundary,25,5.922897524242506e-05,0.0003922210513228112,0.9180875737250525,0.08704344312376705,80
moead,main_50_5,multi_hotspot_boundary,30,0.00015024982949175223,0.0009392953877941085,0.9043997403516144,0.09107424428454995,80
moead,main_50_5,multi_hotspot_boundary,35,0.00015083292736007333,0.0009427719877216151,0.8934817033477044,0.09181349001846137,80
moead,main_50_5,multi_hotspot_boundary,40,0.0002175495934737068,0.0011850220690332372,0.8845028540148278,0.09194285512731631,80
moead,main_50_5,multi_hotspot_boundary,45,0.000686642013955836,0.003794527788019521,0.8742991626865187,0.09137801051431639,80
moead,main_50_5,multi_hotspot_boundary,50,0.0007167038494396224,0.003956021807999861,0.8666210287086763,0.09025467772094803,80
moead,main_50_5,multi_hotspot_boundary,55,0.0008022402559055838,0.0040678379391418966,0.8603059234535128,0.08924144315768393,80
moead,main_50_5,multi_hotspot_boundary,60,0.0008063348590024322,0.003873720057026155,0.8547266057771571,0.08665791653520578,80
moead,main_50_5,multi_hotspot_boundary,65,0.0008898154178409997,0.003989072844134527,0.8481174602785089,0.08582638602880409,80
moead,main_50_5,multi_hotspot_boundary,70,0.0009775160928420265,0.003965983610559809,0.8413043330428888,0.08505299364603558,80
moead,main_50_5,multi_hotspot_boundary,75,0.0012490495069730928,0.004356472423616896,0.8355719800558916,0.08549713851665512,80
moead,main_50_5,multi_hotspot_boundary,80,0.0013780937472739844,0.004562113995574659,0.8322781702592315,0.08522394791859861,80
moead,main_50_5,multi_hotspot_boundary,85,0.0015434553221377084,0.004816188222368297,0.8261751561638565,0.08534624088623016,80
moead,main_50_5,multi_hotspot_boundary,90,0.0016604634696480319,0.005123248065961166,0.8213720265460296,0.08300396882794836,80
moead,main_50_5,multi_hotspot_boundary,95,0.001958235529213746,0.005579164197613392,0.8166805312733644,0.0834516027449063,80
moead,main_50_5,multi_hotspot_boundary,100,0.0021217178476210185,0.0058678500727754,0.810761629208051,0.08166806505859814,80
moead,main_50_5,multi_hotspot_boundary,105,0.002307626559991633,0.006127901095916445,0.8056587089166225,0.07920858763243581,80
moead,main_50_5,multi_hotspot_boundary,110,0.0024934206432009297,0.006297139843742778,0.7989356237188369,0.07701487784244578,80
moead,main_50_5,multi_hotspot_boundary,115,0.002530873848390897,0.0063547961716692945,0.7958476301681314,0.07623943886341956,80
moead,main_50_5,multi_hotspot_boundary,120,0.0026982918067307614,0.006557596920483783,0.7923741273437568,0.07512319677746426,80
moead,main_50_5,multi_hotspot_boundary,125,0.0027052469638654065,0.006608858145648338,0.7888239607658029,0.07306984541710324,80
moead,main_50_5,multi_hotspot_boundary,130,0.002739429401517912,0.00675046046679516,0.7864052705247493,0.07226461706859216,80
moead,main_50_5,multi_hotspot_boundary,135,0.0028475384331390586,0.0067701987196542215,0.7843610979983411,0.07092642353328797,80
moead,main_50_5,multi_hotspot_boundary,140,0.003156564463883621,0.007198462946047448,0.7818077616910551,0.07114976033610991,80
moead,main_50_5,multi_hotspot_boundary,145,0.0030625522290966744,0.006835365148890045,0.7822348765998672,0.07016900592830459,80
moead,main_50_5,multi_hotspot_boundary,150,0.003112980153565081,0.006881819678934385,0.7797864527129243,0.06911719674491414,80
moead,main_50_5,multi_hotspot_boundary,155,0.00340297195075928,0.00772745731008589,0.7776647375865581,0.06980493277622431,80
moead,main_50_5,multi_hotspot_boundary,160,0.0034030563843844633,0.007731095790507409,0.7761301308707959,0.06846457742723171,80
moead,main_50_5,multi_hotspot_boundary,165,0.0034354867318427337,0.007751988985391142,0.7738795313370377,0.06694754531647978,80
