algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2_wo_decode,120,0.14641712354876843,0.10881767444940652,0.5909827404409623,0.1694322581938262,160
msd_ag_nsga2_wo_decode,125,0.147577363619919,0.10964478265519702,0.589715328538148,0.16960453526437047,160
msd_ag_nsga2_wo_decode,130,0.14869683859125998,0.11036262306573977,0.5886340704354088,0.1695807235057307,160
msd_ag_nsga2_wo_decode,135,0.1498540405246728,0.11106405617862199,0.5870466277413054,0.16979238704015734,160
msd_ag_nsga2_wo_decode,140,0.15114826649610144,0.111971361372619,0.58540097140487,0.16985988273055042,160
msd_ag_nsga2_wo_decode,145,0.15239435698246676,0.11289530992501827,0.5837981914887572,0.16993391241875966,160
msd_ag_nsga2_wo_decode,150,0.15336625935906,0.11361656544983517,0.5828069135477516,0.1700200811541556,160
msd_ag_nsga2_wo_decode,155,0.15440894378427603,0.11443384207146007,0.5813693993156581,0.1703156956523264,160
msd_ag_nsga2_wo_decode,160,0.15539244559686613,0.11511176108978481,0.5802271176827406,0.17023560013602715,160
msd_ag_nsga2_wo_decode,165,0.15622835265268892,0.11574660693860839,0.579037136307507,0.17063514653412942,160
msd_ag_nsga2_wo_decode,170,0.1570281507244739,0.1163519066383144,0.5780576411119983,0.17013641964775975,160
msd_ag_nsga2_wo_decode,175,0.1578705397353684,0.11695745181864689,0.5770635981170376,0.1703598560485948,160
msd_ag_nsga2_wo_decode,180,0.15870751535669153,0.11752925283444218,0.5762786460424058,0.170461532328798,160
msd_ag_nsga2_wo_decode,185,0.15929099848483644,0.11793482073025578,0.5756738939960709,0.170406267854101,160
msd_ag_nsga2_wo_decode,190,0.15994248873447242,0.11837354817054496,0.5748714335084399,0.1704459009071519,160
msd_ag_nsga2_wo_decode,195,0.16060604744205398,0.11881563694079793,0.573857693560018,0.17062824988257572,160
msd_ag_nsga2_wo_decode,200,0.16136128061433036,0.1193374039629682,0.5731474599935978,0.1710144006981254,160
msd_ag_nsga2_wo_decode,205,0.16182920401162665,0.11968390118060841,0.5725803770812813,0.1710206498077421,160
